ID,Completed,experiment_information_key.keys,experiment_information_key.rt,comprehension_key.keys,comprehension_key.corr,comprehension_key.rt,comprehension_continue_key.keys,comprehension_questions_1.thisRepN,comprehension_questions_1.thisTrialN,comprehension_questions_1.thisN,comprehension_questions_1.thisIndex,comprehension_questions_1.ran,Question,Answer,CorrectResponse,CorrectAnswer,IncorrectAnswer,InfoRepeated,Azonosító kód*,A vizsgálat feltételeibe beleegyezem. (igen/nem)*,Az adatkezelési feltételeket elfogadom. (igen/nem)*,date,expName,psychopyVersion,OS,frameRate,lab_key.keys,lab_key.rt,general_instructions_key.keys,general_instructions_key.rt,general_instructions_key_2.keys,general_instructions_key_2.rt,general_instructions_key_3.keys,general_instructions_key_3.rt,enc_instructions_1_key.keys,enc_instructions_1_key.rt,enc_instructions_2_key.keys,enc_instructions_2_key.rt,enc_instructions_2_key_2.keys,enc_instructions_2_key_2.rt,enc_instructions_3_key.keys,enc_instructions_3_key.rt,comprehension_questions_2.thisRepN,comprehension_questions_2.thisTrialN,comprehension_questions_2.thisN,comprehension_questions_2.thisIndex,comprehension_questions_2.ran,enc_fx_key.keys,enc_trial_key.keys,enc_trial_key.rt,enc_practice_block.thisRepN,enc_practice_block.thisTrialN,enc_practice_block.thisN,enc_practice_block.thisIndex,enc_practice_block.ran,TrialIndex,Jitter,ScannerRun,BlockNr,TrialType,StimType,Order,Delay,CurrentImage,CurrentX,CurrentY,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil,enc_practice_trials.thisRepN,enc_practice_trials.thisTrialN,enc_practice_trials.thisN,enc_practice_trials.thisIndex,enc_practice_trials.ran,enc_fx_key.rt,end_practice_key.keys,end_practice_key.rt,rec_instructions_1_key.keys,rec_instructions_1_key.rt,rec_instructions_2_key.keys,rec_instructions_2_key.rt,rec_instructions_3_key.keys,rec_instructions_3_key.rt,rec_instructions_4_key.keys,rec_instructions_4_key.rt,demo_key.keys,demo_key.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,Task,DemoImage,DemoX,DemoY,InPractice,DemoText,demo_end_key.keys,demo_end_key.rt,comprehension_continue_key.rt,comprehension_questions_3.thisRepN,comprehension_questions_3.thisTrialN,comprehension_questions_3.thisN,comprehension_questions_3.thisIndex,comprehension_questions_3.ran,rec_fx_key.keys,rec_trial_key.keys,rec_trial_key.rt,rec_practice_trials.thisRepN,rec_practice_trials.thisTrialN,rec_practice_trials.thisN,rec_practice_trials.thisIndex,rec_practice_trials.ran,rec_practice_blocks.thisRepN,rec_practice_blocks.thisTrialN,rec_practice_blocks.thisN,rec_practice_blocks.thisIndex,rec_practice_blocks.ran,enc_full_practice.thisRepN,enc_full_practice.thisTrialN,enc_full_practice.thisN,enc_full_practice.thisIndex,enc_full_practice.ran,rec_full_practice.thisRepN,rec_full_practice.thisTrialN,rec_full_practice.thisN,rec_full_practice.thisIndex,rec_full_practice.ran,full_practce.thisRepN,full_practce.thisTrialN,full_practce.thisN,full_practce.thisIndex,full_practce.ran,enc_trials.thisRepN,enc_trials.thisTrialN,enc_trials.thisN,enc_trials.thisIndex,enc_trials.ran,rec_trials.thisRepN,rec_trials.thisTrialN,rec_trials.thisN,rec_trials.thisIndex,rec_trials.ran,EncodingTrialIndex,EncodingStimType,EncodingImage,EncodingXcoordinate,EncodingYcoordinate,rec_fx_key.rt,comprehension_question_4.thisRepN,comprehension_question_4.thisTrialN,comprehension_question_4.thisN,comprehension_question_4.thisIndex,comprehension_question_4.ran,enc_run_end_key.keys,enc_run_end_key.rt,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,run.ran,inter_task_break_key.keys,inter_task_break_key.rt,session.thisRepN,session.thisTrialN,session.thisN,session.thisIndex,session.ran,comprehension_end.thisRepN,comprehension_end.thisTrialN,comprehension_end.thisN,comprehension_end.thisIndex,comprehension_end.ran,CompletionCode,end_experiment_key.keys,end_experiment_key.rt
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,f,1.346235,,,,,,92,2000,1,2,LOC,LLP,2,0,stimuli/fractals/152a.jpg,-0.078125,-0.416666667,stimuli/fractals/152a.jpg,stimuli/fractals/152c.jpg,stimuli/fractals/152b.jpg,-0.078125,-0.138888889,-0.078125,-0.416666667,0.078125,-0.138888889,0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,41,41,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,1.92524,,,,,,93,8000,1,2,LOC,LLP,2,0,stimuli/fractals/12b.jpg,-0.390625,-0.138888889,stimuli/fractals/12b.jpg,stimuli/fractals/12a.jpg,stimuli/fractals/12c.jpg,-0.234375,-0.138888889,-0.390625,-0.138888889,-0.078125,-0.138888889,0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,42,42,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,1000,1,2,LOC,LLP,1,1,stimuli/fractals/104a.jpg,-0.390625,0.416666667,stimuli/fractals/104a.jpg,stimuli/fractals/104c.jpg,stimuli/fractals/104b.jpg,-0.390625,0.416666667,-0.390625,0.138888889,-0.234375,0.416666667,0.390625,0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43,43,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,f,j,1.98666,,,,,,95,500,1,2,LOC,ERP,1,3,stimuli/fractals/168c.jpg,0.390625,-0.138888889,stimuli/fractals/168c.jpg,stimuli/fractals/168a.jpg,stimuli/fractals/168b.jpg,0.390625,-0.138888889,0.390625,0.138888889,0.390625,-0.416666667,-0.390625,-0.138888889,,,,,,0.128595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,44,44,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,1.17758,,,,,,96,2000,1,2,LOC,LLP,2,0,stimuli/fractals/104a.jpg,-0.390625,0.138888889,stimuli/fractals/104a.jpg,stimuli/fractals/104c.jpg,stimuli/fractals/104b.jpg,-0.390625,0.416666667,-0.390625,0.138888889,-0.234375,0.416666667,0.390625,0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,45,45,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,1.0314,,,,,,97,2000,1,2,LOC,ERP,2,0,stimuli/fractals/45c.jpg,-0.078125,0.416666667,stimuli/fractals/45c.jpg,stimuli/fractals/45b.jpg,stimuli/fractals/45a.jpg,-0.078125,0.416666667,-0.234375,0.416666667,-0.078125,0.138888889,-0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,46,46,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,1.3577,,,,,,98,6000,1,2,LOC,LLP,1,1,stimuli/fractals/23b.jpg,0.390625,-0.416666667,stimuli/fractals/23b.jpg,stimuli/fractals/23c.jpg,stimuli/fractals/23a.jpg,0.390625,-0.416666667,0.234375,-0.416666667,0.390625,-0.138888889,-0.390625,0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,47,47,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,1.904595,,,,,,99,4000,1,2,LOC,ERP,2,0,stimuli/fractals/168c.jpg,0.390625,-0.138888889,stimuli/fractals/168c.jpg,stimuli/fractals/168a.jpg,stimuli/fractals/168b.jpg,0.390625,-0.138888889,0.390625,0.138888889,0.390625,-0.416666667,-0.390625,-0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,48,48,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,f,f,2.325815,,,,,,100,3000,1,2,LOC,LLP,2,0,stimuli/fractals/23b.jpg,0.234375,-0.416666667,stimuli/fractals/23b.jpg,stimuli/fractals/23c.jpg,stimuli/fractals/23a.jpg,0.390625,-0.416666667,0.234375,-0.416666667,0.390625,-0.138888889,-0.390625,0.138888889,,,,,,0.64594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,49,49,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,5000,,2,LOC,FOIL,,,stimuli/fractals/102b.jpg,0.390625,0.416666667,stimuli/fractals/102b.jpg,stimuli/fractals/102c.jpg,stimuli/fractals/102a.jpg,-0.078125,-0.138888889,-0.078125,0.138888889,-0.234375,-0.138888889,0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,2.245505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,55,ERP,stimuli/fractals/102b.jpg,-0.078125,-0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,500,,2,LOC,TARGET,,,stimuli/fractals/81c.jpg,0.390625,-0.138888889,stimuli/fractals/81c.jpg,stimuli/fractals/81a.jpg,stimuli/fractals/81b.jpg,0.390625,-0.138888889,0.390625,0.138888889,0.390625,-0.416666667,-0.390625,-0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,2.909285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,51,LLP,stimuli/fractals/81c.jpg,0.390625,-0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,1000,,2,LOC,LURE,,,stimuli/fractals/151a.jpg,0.390625,-0.416666667,stimuli/fractals/151a.jpg,stimuli/fractals/151c.jpg,stimuli/fractals/151b.jpg,0.390625,-0.138888889,0.390625,0.138888889,0.390625,-0.416666667,-0.234375,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,2.0464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,52,LLP,stimuli/fractals/151a.jpg,0.390625,-0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,2000,,2,LOC,FOIL,,,stimuli/fractals/39b.jpg,-0.390625,-0.416666667,stimuli/fractals/39b.jpg,stimuli/fractals/39a.jpg,stimuli/fractals/39c.jpg,0.078125,0.138888889,0.078125,0.416666667,-0.078125,0.138888889,-0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,2.22646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,53,LLP,stimuli/fractals/39b.jpg,0.078125,0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,8000,,2,LOC,FOIL,,,stimuli/fractals/7c.jpg,-0.234375,-0.416666667,stimuli/fractals/7c.jpg,stimuli/fractals/7b.jpg,stimuli/fractals/7a.jpg,0.234375,0.138888889,0.234375,-0.138888889,0.078125,0.138888889,-0.234375,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,3.09526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,57,LLP,stimuli/fractals/7c.jpg,0.234375,0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,3000,,2,LOC,TARGET,,,stimuli/fractals/95b.jpg,0.390625,0.138888889,stimuli/fractals/95b.jpg,stimuli/fractals/95a.jpg,stimuli/fractals/95c.jpg,0.390625,0.138888889,0.234375,0.138888889,0.390625,0.416666667,-0.234375,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,3.686155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,59,LLP,stimuli/fractals/95b.jpg,0.390625,0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,500,,2,LOC,FOIL,,,stimuli/fractals/106a.jpg,-0.390625,0.416666667,stimuli/fractals/106a.jpg,stimuli/fractals/106c.jpg,stimuli/fractals/106b.jpg,0.078125,-0.138888889,-0.078125,-0.138888889,0.234375,-0.138888889,-0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.9947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,1,61,LLP,stimuli/fractals/106a.jpg,0.078125,-0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,2000,,2,LOC,FOIL,,,stimuli/fractals/34b.jpg,-0.390625,0.416666667,stimuli/fractals/34b.jpg,stimuli/fractals/34a.jpg,stimuli/fractals/34c.jpg,0.390625,-0.416666667,0.234375,-0.416666667,0.390625,-0.138888889,-0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.504345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,67,LLP,stimuli/fractals/34b.jpg,0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,1000,,2,LOC,TARGET,,,stimuli/fractals/60a.jpg,-0.234375,0.138888889,stimuli/fractals/60a.jpg,stimuli/fractals/60c.jpg,stimuli/fractals/60b.jpg,-0.234375,0.138888889,-0.234375,-0.138888889,-0.234375,0.416666667,0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,3.039895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,1,71,LLP,stimuli/fractals/60a.jpg,-0.234375,0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,1000,,2,LOC,FOIL,,,stimuli/fractals/72a.jpg,0.390625,0.416666667,stimuli/fractals/72a.jpg,stimuli/fractals/72c.jpg,stimuli/fractals/72b.jpg,-0.234375,-0.416666667,-0.390625,-0.416666667,-0.234375,-0.138888889,0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.15958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,1,62,ERP,stimuli/fractals/72a.jpg,-0.234375,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,1000,,2,LOC,LURE,,,stimuli/fractals/124b.jpg,0.078125,-0.416666667,stimuli/fractals/124b.jpg,stimuli/fractals/124c.jpg,stimuli/fractals/124a.jpg,-0.078125,-0.416666667,-0.234375,-0.416666667,0.078125,-0.416666667,0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,2.21027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,1,70,ERP,stimuli/fractals/124b.jpg,-0.078125,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,2000,,2,LOC,LURE,,,stimuli/fractals/28b.jpg,0.234375,0.416666667,stimuli/fractals/28b.jpg,stimuli/fractals/28c.jpg,stimuli/fractals/28a.jpg,0.234375,0.138888889,0.078125,0.138888889,0.234375,0.416666667,-0.234375,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.62644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,1,72,ERP,stimuli/fractals/28b.jpg,0.234375,0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,1000,,2,LOC,TARGET,,,stimuli/fractals/131b.jpg,0.078125,0.138888889,stimuli/fractals/131b.jpg,stimuli/fractals/131c.jpg,stimuli/fractals/131a.jpg,0.078125,0.138888889,-0.078125,0.138888889,0.078125,-0.138888889,-0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,3.111575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,1,79,ERP,stimuli/fractals/131b.jpg,0.078125,0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,6000,,2,LOC,FOIL,,,stimuli/fractals/123a.jpg,-0.390625,-0.416666667,stimuli/fractals/123a.jpg,stimuli/fractals/123b.jpg,stimuli/fractals/123c.jpg,0.390625,-0.416666667,0.234375,-0.416666667,0.390625,-0.138888889,-0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.28389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,1,73,LLP,stimuli/fractals/123a.jpg,0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,2000,,2,LOC,LURE,,,stimuli/fractals/99c.jpg,0.390625,-0.138888889,stimuli/fractals/99c.jpg,stimuli/fractals/99b.jpg,stimuli/fractals/99a.jpg,0.234375,-0.138888889,0.234375,-0.416666667,0.390625,-0.138888889,-0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,2.73167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,1,78,LLP,stimuli/fractals/99c.jpg,0.234375,-0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,1000,,2,LOC,FOIL,,,stimuli/fractals/38a.jpg,-0.390625,0.416666667,stimuli/fractals/38a.jpg,stimuli/fractals/38b.jpg,stimuli/fractals/38c.jpg,0.078125,-0.138888889,-0.078125,-0.138888889,0.078125,-0.416666667,-0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.51789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,1,82,LLP,stimuli/fractals/38a.jpg,0.078125,-0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,3000,,2,LOC,TARGET,,,stimuli/fractals/16c.jpg,0.390625,0.416666667,stimuli/fractals/16c.jpg,stimuli/fractals/16a.jpg,stimuli/fractals/16b.jpg,0.390625,0.416666667,0.234375,0.416666667,0.390625,0.138888889,0.078125,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,2.120635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,1,84,ERP,stimuli/fractals/16c.jpg,0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,1000,,2,LOC,TARGET,,,stimuli/fractals/152a.jpg,-0.078125,-0.138888889,stimuli/fractals/152a.jpg,stimuli/fractals/152c.jpg,stimuli/fractals/152b.jpg,-0.078125,-0.138888889,-0.078125,-0.416666667,0.078125,-0.138888889,0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,2.465635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,1,86,LLP,stimuli/fractals/152a.jpg,-0.078125,-0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,5000,,2,LOC,LURE,,,stimuli/fractals/105a.jpg,0.078125,-0.138888889,stimuli/fractals/105a.jpg,stimuli/fractals/105b.jpg,stimuli/fractals/105c.jpg,-0.078125,-0.138888889,-0.078125,-0.416666667,0.078125,-0.138888889,0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,3.953725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,1,87,LLP,stimuli/fractals/105a.jpg,-0.078125,-0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,1000,,2,LOC,LURE,,,stimuli/fractals/12b.jpg,-0.078125,-0.138888889,stimuli/fractals/12b.jpg,stimuli/fractals/12a.jpg,stimuli/fractals/12c.jpg,-0.234375,-0.138888889,-0.390625,-0.138888889,-0.078125,-0.138888889,0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,2.402855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,1,88,LLP,stimuli/fractals/12b.jpg,-0.234375,-0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,3000,,2,LOC,LURE,,,stimuli/fractals/104a.jpg,-0.234375,0.416666667,stimuli/fractals/104a.jpg,stimuli/fractals/104c.jpg,stimuli/fractals/104b.jpg,-0.390625,0.416666667,-0.390625,0.138888889,-0.234375,0.416666667,0.390625,0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,3.7453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,1,94,LLP,stimuli/fractals/104a.jpg,-0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ddd,igen,igen,2020-09-28_18h45.51.990,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,1000,,2,LOC,LURE,,,stimuli/fractals/45c.jpg,-0.078125,0.138888889,stimuli/fractals/45c.jpg,stimuli/fractals/45b.jpg,stimuli/fractals/45a.jpg,-0.078125,0.416666667,-0.234375,0.416666667,-0.078125,0.138888889,-0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,2.43549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,1,91,ERP,stimuli/fractals/45c.jpg,-0.078125,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
